Date,SJ01,SJ02,SJ03,SJ04,SJ05,SJ06,SJ07,SJ08,SJ09,SJ10,SJ11,SJ12,SJ13,SJ14,SJ15,SJ16,SJ17,SJ18,SJ19,SJ20,SJ21,SJ22,SJ23,SJ24,SJ25,SJ26,SJ27,SJ28,SJ29,SJ30
11/23/2016,327.51,322.54,261.28,234.97,231.60,230.66,237.76,270.78,331.26,338.19,353.31,385.63,394.74,438.29,456.69,479.72,511.00,544.25,604.60,629.28,659.48,722.73,742.18,768.99,792.64,818.21,828.41,839.05,845.27,857.71
11/24/2016,311.51,315.42,257.64,230.32,228.47,229.83,236.20,268.46,332.17,341.03,350.58,382.85,390.94,425.31,439.28,455.78,477.16,500.72,550.11,582.36,643.63,796.46,840.59,857.30,866.57,850.44,817.20,783.32,765.33,728.38
11/25/2016,287.47,310.60,265.71,231.90,225.51,227.08,232.03,256.06,327.19,342.25,346.02,375.98,384.02,410.40,420.35,431.87,446.19,461.42,494.37,518.22,576.02,757.82,774.09,730.97,692.71,677.07,676.82,677.11,677.23,677.58
11/26/2016,270.74,296.49,283.06,245.92,228.50,225.01,227.99,241.42,313.00,336.92,342.07,364.94,372.87,394.66,401.35,408.62,417.28,426.30,446.02,462.89,492.49,624.17,663.56,677.62,678.01,677.05,673.93,670.14,668.21,664.73
11/27/2016,286.88,293.29,279.11,250.94,232.70,226.11,227.38,241.37,307.36,334.25,341.76,359.52,367.55,388.91,393.70,398.56,404.47,410.67,428.67,453.34,506.21,641.06,672.49,667.88,663.24,660.11,659.25,658.55,658.03,657.22
11/28/2016,303.67,296.67,275.56,251.17,237.01,229.90,227.96,242.92,304.50,331.54,342.61,356.94,363.84,384.14,388.67,392.76,396.99,401.18,422.51,446.47,477.88,628.17,658.09,657.46,656.88,657.38,658.44,659.23,659.69,660.70
11/29/2016,316.78,303.35,276.46,252.62,240.74,234.43,230.34,243.07,301.14,328.02,343.09,353.23,359.51,378.58,382.93,386.42,389.68,392.65,418.85,445.33,483.11,633.19,660.39,661.55,662.24,663.32,664.15,664.77,665.11,665.97
11/30/2016,321.00,310.76,277.11,252.64,243.71,238.96,234.37,242.86,297.01,322.43,343.13,350.64,355.66,372.92,377.06,380.49,383.65,386.44,416.25,443.47,478.37,630.31,665.61,666.77,666.96,663.03,658.83,655.62,653.22,649.17
12/1/2016,319.26,315.24,279.68,252.55,244.44,241.62,238.30,244.02,293.27,316.70,342.16,348.51,352.62,368.11,371.87,374.91,377.66,380.27,408.70,436.11,472.47,624.90,651.97,647.49,645.10,649.88,655.96,660.75,664.11,670.15
12/2/2016,323.42,319.16,282.08,252.26,243.61,242.05,240.61,247.28,293.42,314.66,341.21,348.22,351.95,365.42,368.40,370.87,373.25,375.71,409.20,437.21,477.91,644.43,667.26,673.13,676.89,678.00,677.34,676.69,676.17,675.33
12/3/2016,331.51,324.50,291.52,259.05,245.96,242.05,241.96,248.76,290.20,310.43,338.66,347.65,350.77,362.36,365.05,367.31,369.30,371.55,410.50,441.93,480.50,658.07,675.65,674.91,674.42,674.58,674.86,675.12,675.24,675.57
12/4/2016,349.59,334.12,300.38,267.12,250.25,243.45,242.06,248.19,286.27,305.41,334.84,346.29,349.23,359.03,361.44,363.44,365.24,366.99,401.70,432.43,470.57,639.76,675.34,675.85,676.71,689.35,697.99,706.19,711.60,721.84
12/5/2016,364.03,347.33,307.29,273.70,255.15,246.01,243.07,248.36,285.09,302.53,331.44,345.35,348.59,357.74,359.47,360.90,362.32,364.01,398.97,429.35,468.33,709.30,716.83,725.81,733.95,749.56,757.53,765.64,770.98,781.14
12/6/2016,373.69,360.22,314.12,279.85,259.90,249.88,245.14,249.21,284.62,300.42,327.90,344.35,348.00,357.21,358.59,359.46,360.24,361.35,403.10,442.27,492.42,769.28,776.29,785.27,791.62,792.72,790.70,788.37,786.87,784.08
12/7/2016,381.07,369.70,317.48,283.01,263.10,253.90,247.73,251.23,286.22,300.48,325.53,343.74,348.02,357.78,358.78,359.20,359.53,360.20,403.19,451.39,531.26,787.20,786.02,783.49,781.31,779.76,779.47,779.18,778.94,778.59
12/8/2016,386.90,373.65,324.77,289.15,268.35,258.36,251.67,254.40,288.45,301.41,322.86,342.39,347.51,359.30,360.31,360.24,359.90,360.11,386.05,432.85,520.67,769.35,778.99,778.64,777.61,774.59,771.78,768.95,767.17,763.85
12/9/2016,397.81,379.84,334.23,296.61,274.46,263.53,256.15,258.63,290.80,303.00,319.71,340.07,346.36,361.15,362.25,361.94,361.13,360.62,378.39,423.84,505.97,718.31,764.85,763.31,759.56,755.63,752.22,748.89,746.94,743.32
12/10/2016,424.91,391.82,347.97,308.33,284.84,271.31,262.48,263.66,293.06,305.52,315.85,336.30,343.07,363.08,364.99,365.00,363.82,362.64,369.41,395.32,466.05,675.22,733.60,742.43,739.08,737.24,735.82,734.38,733.55,732.16
12/11/2016,425.90,399.49,346.26,306.38,287.35,276.52,268.49,272.11,301.55,311.65,314.18,333.88,341.88,366.40,368.87,368.75,367.27,365.67,375.26,406.02,473.11,669.32,723.85,732.24,731.02,731.73,733.94,736.01,736.95,739.15
12/12/2016,414.49,398.76,346.71,303.98,286.76,280.59,274.29,279.48,310.65,318.43,313.33,331.68,339.46,366.43,370.13,371.42,370.84,369.55,385.66,414.16,466.78,663.84,724.47,739.77,741.83,746.39,753.49,759.12,762.09,768.38
12/13/2016,399.20,397.32,348.74,301.60,285.74,281.77,278.90,285.14,317.85,324.59,313.71,327.41,335.17,361.19,366.60,370.03,371.57,371.86,392.33,422.56,467.26,674.30,743.51,769.72,774.81,777.43,778.18,778.65,778.83,779.37
12/14/2016,387.42,390.53,348.27,300.44,283.44,280.66,280.86,289.02,322.58,329.56,316.25,323.93,330.54,354.07,359.48,364.02,367.27,369.42,398.80,433.15,478.99,690.73,760.10,779.60,780.02,781.41,784.74,787.11,788.51,791.25
12/15/2016,372.66,379.71,349.23,304.76,285.05,278.90,279.68,289.67,326.26,337.19,324.30,321.97,327.49,351.18,355.46,359.81,362.44,364.05,383.56,415.00,461.98,661.74,725.84,790.78,793.74,795.31,797.11,798.69,799.20,800.57
12/16/2016,350.43,372.07,322.81,283.88,277.00,277.44,280.67,295.83,339.96,349.17,333.34,327.17,333.73,359.62,363.53,364.33,363.63,363.90,374.06,394.54,444.33,683.30,759.24,800.03,801.40,802.96,808.15,812.56,814.77,819.13
12/17/2016,331.23,348.02,285.69,253.81,264.34,273.92,285.77,315.62,362.17,358.89,335.75,338.75,352.98,379.23,375.97,370.84,367.76,370.36,426.96,483.26,572.60,772.87,813.62,818.65,821.06,821.57,821.18,819.86,818.67,816.90
12/18/2016,301.96,323.03,258.93,231.81,251.00,267.16,290.69,333.35,381.95,366.06,337.65,353.81,374.38,394.71,383.55,375.56,379.31,410.22,575.28,657.45,744.79,817.52,815.89,801.56,779.47,757.63,743.35,727.98,718.17,698.49
12/19/2016,279.41,297.79,235.69,218.17,240.02,261.63,299.74,356.49,396.81,368.53,339.67,378.58,401.22,398.76,399.62,432.37,514.52,617.22,748.04,755.56,741.35,686.44,680.57,663.70,638.65,609.10,588.53,568.21,554.28,526.02
12/20/2016,251.73,273.40,224.17,208.26,227.84,251.09,300.85,365.39,404.25,370.30,344.27,394.72,410.67,433.07,477.05,550.21,639.12,697.06,708.12,679.13,628.28,518.60,509.94,495.56,497.74,511.23,522.03,532.49,539.38,552.43
12/21/2016,225.72,253.51,214.32,193.46,208.10,230.66,279.39,350.69,412.14,377.69,347.11,392.35,406.58,453.91,498.42,563.54,632.56,672.24,644.09,613.21,577.32,551.23,555.45,566.67,579.57,596.18,611.07,624.44,632.63,647.75
12/22/2016,209.72,239.15,201.25,177.87,190.43,209.93,256.58,338.81,419.21,385.67,348.69,388.33,402.90,455.98,494.60,548.01,606.64,644.24,647.29,635.69,623.02,632.41,646.53,659.98,670.22,675.92,680.53,685.10,687.48,692.33
12/23/2016,194.23,226.90,192.06,166.61,173.89,191.10,234.23,317.44,425.29,398.19,351.03,383.04,397.56,448.12,476.70,516.74,566.46,607.12,645.52,653.17,662.34,681.07,689.38,695.72,701.34,715.85,734.41,754.19,763.33,782.07
12/24/2016,190.36,218.60,182.30,159.73,165.38,180.30,223.46,308.68,427.99,409.18,354.35,381.34,396.97,448.28,469.29,498.43,537.67,577.23,636.22,656.85,681.30,733.77,764.65,788.05,803.73,812.82,819.84,826.57,829.76,836.35
12/25/2016,196.93,211.13,175.39,159.86,163.99,177.37,226.06,320.98,432.03,408.64,356.55,387.48,405.83,466.12,488.88,518.13,555.49,592.88,672.09,709.58,749.89,810.32,832.57,839.82,844.09,845.30,845.33,845.33,845.20,845.20
12/26/2016,192.15,204.56,176.11,162.71,164.36,174.45,222.81,322.81,435.25,409.95,359.71,393.37,413.40,483.02,506.74,535.25,572.21,613.51,709.19,747.76,785.97,832.99,845.39,845.52,844.64,839.81,834.37,830.36,827.86,822.99
12/27/2016,185.20,198.73,179.00,166.58,166.31,172.09,215.00,314.29,436.91,415.19,363.06,397.20,417.80,492.75,516.48,543.87,580.54,624.17,715.66,750.13,784.85,818.42,824.50,819.84,817.37,817.35,818.27,818.94,819.22,820.06
12/28/2016,179.18,193.19,180.89,170.51,169.00,171.52,205.25,298.93,435.16,419.81,365.62,398.49,418.22,491.56,515.38,541.82,576.47,617.09,696.80,726.65,758.15,805.10,819.81,820.78,821.16,821.37,821.51,821.60,821.66,821.79
12/29/2016,172.15,187.76,181.85,173.06,171.01,171.76,194.70,273.48,426.94,425.32,367.98,395.22,411.78,478.19,500.60,524.82,554.07,587.63,662.63,693.96,731.16,797.85,820.86,821.89,823.20,841.70,860.75,873.78,882.76,900.05
12/30/2016,164.13,180.91,181.34,174.57,172.32,172.47,186.83,245.94,410.23,428.05,372.36,390.00,403.72,460.74,481.39,503.59,529.00,557.85,629.26,660.94,699.47,818.30,882.67,909.10,919.35,934.46,949.62,959.33,965.93,977.94
12/31/2016,160.53,176.70,178.93,174.22,173.22,172.95,181.21,227.66,396.53,429.54,376.76,386.18,397.61,444.94,463.37,482.91,504.70,528.08,605.55,649.32,708.62,891.51,962.44,981.35,989.08,986.60,975.49,967.40,961.90,952.34
1/1/2017,161.03,175.07,176.45,173.14,173.37,173.31,181.49,226.99,389.11,428.19,379.48,386.12,397.04,441.09,457.58,475.29,495.86,520.60,622.78,682.48,766.67,923.89,958.11,949.93,943.64,942.64,947.65,951.56,954.20,958.97
1/2/2017,161.92,174.13,174.70,172.33,173.30,173.55,183.12,230.91,387.26,427.02,381.32,388.17,399.39,444.33,459.90,477.07,499.90,533.38,647.79,707.38,785.53,919.26,954.12,960.16,963.32,969.88,974.12,977.60,979.85,983.97
1/3/2017,162.51,173.15,174.14,172.09,173.29,173.77,183.91,233.65,386.44,429.15,384.73,390.21,402.04,450.96,465.49,481.96,506.85,545.95,670.03,731.87,809.64,944.62,978.16,984.83,987.60,986.52,983.15,979.81,977.25,973.27
1/4/2017,166.91,176.03,173.82,175.15,174.43,174.33,186.13,244.53,402.90,440.79,391.28,398.24,419.07,477.10,483.46,495.88,519.67,560.13,697.75,768.32,852.21,955.04,981.71,977.59,973.69,966.98,963.64,954.82,950.22,944.68
1/5/2017,175.71,179.85,184.16,193.57,183.19,179.86,226.57,327.68,463.32,442.88,393.08,456.93,501.71,581.50,633.35,696.81,777.31,850.96,935.56,947.66,952.19,940.81,938.25,932.94,926.30,918.76,916.33,911.90,910.04,906.79
1/6/2017,181.62,187.38,202.03,212.61,190.74,204.81,345.29,451.12,449.70,423.84,515.14,713.84,843.93,884.43,851.30,812.49,779.58,743.40,688.54,664.43,640.46,577.01,562.56,528.06,488.82,443.61,408.39,369.42,343.22,294.13
1/7/2017,188.72,197.20,216.17,226.95,232.17,305.46,439.23,469.36,549.15,641.80,753.57,499.68,370.99,231.62,218.01,207.81,203.72,195.73,184.59,180.35,173.54,165.46,163.17,159.53,153.54,145.87,141.46,131.99,127.04,119.48
1/8/2017,194.19,209.15,234.72,257.95,322.86,419.63,562.73,679.74,746.77,547.95,239.52,187.58,166.27,135.38,136.91,131.58,133.14,129.52,127.45,128.61,126.40,128.39,128.84,129.73,130.89,132.38,133.51,129.87,130.46,132.22
1/9/2017,211.72,234.54,277.15,316.79,480.43,573.35,649.51,417.65,258.91,213.94,180.29,182.35,176.23,158.92,160.80,156.87,158.68,156.44,155.99,157.70,156.85,160.27,161.12,162.49,164.48,166.95,168.58,166.47,167.72,170.23
1/10/2017,221.46,263.15,301.78,331.13,529.69,517.90,338.56,264.16,244.04,216.57,209.36,236.79,236.66,219.17,225.44,220.69,226.99,225.50,230.90,236.57,237.14,244.87,247.39,251.45,257.65,264.92,269.86,267.51,271.14,279.01
1/11/2017,253.99,294.81,332.56,349.08,380.08,324.80,293.97,287.74,288.74,280.50,314.54,335.27,338.92,305.65,302.75,291.82,287.66,277.79,266.14,263.96,258.08,253.94,253.06,249.73,246.22,240.37,236.99,226.34,222.61,217.72
1/12/2017,292.36,326.11,323.08,328.10,305.41,318.57,340.94,356.04,338.29,310.61,294.15,265.47,255.09,227.03,225.72,218.94,217.62,212.46,207.14,206.49,203.09,201.77,201.18,200.39,199.23,196.74,195.87,189.86,188.37,187.18
1/13/2017,314.55,333.23,353.65,379.79,348.98,315.33,285.68,258.58,244.09,225.94,231.19,222.69,216.00,198.55,198.19,194.34,193.96,191.13,188.27,188.08,186.07,185.75,185.59,185.38,184.97,184.03,183.80,180.12,179.44,179.15
1/14/2017,335.51,362.93,373.10,372.40,237.82,231.58,221.72,217.88,212.20,199.96,213.42,212.37,208.31,197.11,197.55,195.18,195.67,193.78,192.46,192.80,191.65,192.14,192.46,192.87,193.40,193.88,194.35,192.27,192.33,193.07
1/15/2017,346.93,350.04,309.32,300.24,213.64,210.92,203.71,199.40,197.30,193.03,211.25,208.16,206.85,205.24,205.38,205.42,205.74,205.71,206.10,206.42,206.61,207.33,207.49,207.90,208.55,209.38,209.88,210.79,211.36,212.24
1/16/2017,313.47,302.58,255.91,250.17,195.27,194.25,191.09,188.65,191.93,191.40,216.33,209.10,204.90,199.07,198.07,196.63,195.28,194.27,192.17,191.25,190.08,188.37,187.95,186.91,185.23,183.06,181.79,179.69,178.48,176.67
1/17/2017,264.44,259.50,225.71,222.65,194.30,194.41,185.54,180.42,174.82,169.71,175.23,169.90,167.53,165.00,164.45,163.82,163.12,162.66,161.65,161.17,160.66,159.79,159.58,159.05,158.20,157.11,156.46,155.39,154.78,153.87
1/18/2017,221.98,236.12,214.58,207.61,172.85,168.77,167.46,164.88,162.98,157.40,160.27,160.48,158.89,154.73,154.80,153.83,153.85,153.08,152.37,152.33,151.77,151.68,151.67,151.63,151.50,151.11,151.05,148.48,148.04,147.85
1/19/2017,219.96,212.74,190.60,186.59,168.14,166.32,167.70,166.66,165.12,159.82,160.32,159.22,157.49,152.77,152.73,151.67,151.60,150.80,150.01,149.97,149.40,149.30,149.28,149.23,149.07,148.66,148.59,146.08,145.70,145.61
1/20/2017,192.95,196.07,184.70,184.86,171.94,168.63,169.29,170.22,167.55,159.77,164.31,166.32,164.44,157.50,157.81,156.21,156.55,155.32,154.38,154.56,153.73,153.95,154.03,154.22,154.40,154.16,154.39,149.84,149.30,149.50
1/21/2017,187.87,193.41,195.46,203.49,174.16,173.81,177.65,179.44,176.81,168.99,176.36,179.03,177.41,170.11,170.63,169.18,170.03,168.91,168.40,168.85,168.20,168.92,169.13,169.64,170.32,170.73,171.35,167.35,167.24,168.13
1/22/2017,185.51,201.71,210.33,218.81,184.94,183.93,188.00,192.10,190.19,182.32,198.17,198.16,195.11,184.45,184.51,182.10,182.19,180.34,178.68,178.72,177.45,177.40,177.42,177.46,177.38,176.83,176.88,172.22,171.61,171.70
1/23/2017,205.58,214.54,225.25,235.24,194.59,197.69,196.77,194.03,188.79,181.11,195.09,192.81,189.90,181.77,181.67,180.02,179.92,178.68,177.48,177.44,176.58,176.43,176.42,176.38,176.25,175.86,175.82,173.52,173.22,173.28
1/24/2017,218.46,223.69,228.57,232.75,188.08,189.55,186.27,185.27,181.62,175.39,193.03,193.91,192.31,186.30,186.67,185.60,186.02,185.09,184.56,184.85,184.30,184.74,184.88,185.20,185.65,185.99,186.40,184.72,184.74,185.42
1/25/2017,220.56,222.63,219.91,221.40,184.04,185.83,185.62,185.03,183.63,179.77,199.57,198.19,196.49,192.25,192.21,191.54,191.56,191.02,190.60,190.60,190.25,190.32,190.34,190.40,190.47,190.53,190.60,190.39,190.46,190.70
1/26/2017,215.81,215.95,211.60,212.78,184.38,184.43,183.76,182.61,181.45,178.27,196.51,194.59,192.80,188.82,188.53,187.86,187.54,186.97,186.22,186.10,185.68,185.31,185.21,184.99,184.62,184.16,183.87,183.38,183.14,182.69
1/27/2017,208.14,209.12,204.10,202.58,180.60,179.69,177.05,175.28,172.82,170.26,183.82,181.46,180.00,177.63,177.29,176.94,176.63,176.26,175.73,175.59,175.33,174.91,174.79,174.54,174.12,173.60,173.26,172.66,172.37,171.83
1/28/2017,200.52,201.29,192.50,189.33,170.26,169.28,166.72,165.77,163.46,162.01,172.34,171.25,170.47,169.43,169.33,169.20,169.10,168.97,168.78,168.73,168.64,168.49,168.44,168.35,168.19,168.00,167.88,167.61,167.50,167.31
1/29/2017,190.21,191.23,180.46,177.94,162.43,162.68,160.89,160.61,159.57,158.44,168.34,167.89,167.43,166.75,166.72,166.67,166.64,166.59,166.52,166.51,166.48,166.44,166.43,166.40,166.36,166.31,166.28,166.16,166.13,166.08
1/30/2017,179.86,181.51,173.25,172.03,159.30,160.33,159.80,160.63,160.41,159.47,161.93,154.36,151.25,147.00,145.97,145.33,143.95,143.18,141.25,140.55,139.72,138.06,137.61,136.59,134.95,132.91,131.58,129.52,128.42,126.26
1/31/2017,172.54,174.81,169.17,169.84,160.54,157.83,144.03,141.44,130.46,126.80,124.10,121.28,119.58,118.08,117.69,117.48,117.09,116.88,116.35,116.08,115.82,115.34,115.22,114.93,114.45,113.85,113.48,112.89,112.56,111.94
2/1/2017,168.31,171.44,163.17,154.78,130.86,128.35,123.26,122.18,118.14,115.42,113.43,113.93,113.75,113.14,113.28,113.37,113.52,113.60,113.81,113.91,114.00,114.19,114.24,114.35,114.53,114.74,114.88,114.44,114.52,114.73
2/2/2017,165.20,162.55,146.52,141.29,121.50,118.98,119.53,120.08,120.16,118.37,120.71,129.26,131.09,133.32,134.70,135.52,136.93,137.74,139.68,140.64,141.58,143.30,143.75,144.79,146.48,148.60,149.94,151.32,152.46,154.27
2/3/2017,156.40,151.94,139.50,137.84,124.28,123.48,136.38,139.89,150.88,154.02,161.41,164.99,165.84,166.09,166.57,167.04,167.63,168.00,168.83,169.23,169.63,170.34,170.53,170.97,171.67,172.55,173.10,173.25,173.71,174.65
2/4/2017,148.04,144.95,144.14,148.70,152.11,161.11,169.07,170.43,175.04,174.16,176.92,175.08,174.44,172.35,172.07,171.68,171.31,171.04,170.49,170.23,169.97,169.51,169.39,169.11,168.65,168.04,167.69,166.38,166.03,165.55
2/5/2017,145.65,148.94,161.67,168.64,175.53,178.10,177.41,176.42,171.52,167.29,165.85,163.95,163.10,160.93,160.66,160.24,159.83,159.56,159.01,158.76,158.50,158.04,157.92,157.63,157.17,156.55,156.19,154.90,154.55,154.06
2/6/2017,149.84,157.97,172.20,177.85,177.34,174.12,170.15,171.20,166.51,159.72,159.06,160.36,160.01,157.27,157.50,157.65,158.03,158.14,158.44,158.64,158.75,159.09,159.18,159.39,159.74,160.17,160.43,160.58,160.82,161.22
2/7/2017,156.58,169.30,180.50,185.67,175.30,172.66,172.53,178.11,176.31,169.24,174.12,177.03,176.24,170.25,170.80,170.52,171.07,170.99,171.11,171.46,171.32,171.95,172.11,172.50,173.13,173.92,174.39,174.61,175.02,175.69
2/8/2017,171.17,184.24,194.98,205.62,185.43,184.28,190.50,193.77,192.21,184.56,192.31,193.39,191.73,184.33,184.71,184.03,184.42,183.89,183.60,183.83,183.48,183.90,184.00,184.25,184.66,185.17,185.48,185.43,185.70,186.14
2/9/2017,181.43,197.84,209.40,220.35,200.78,200.31,207.47,208.71,206.68,196.23,207.41,207.55,204.53,192.69,192.76,190.95,190.98,189.59,188.30,188.30,187.32,187.30,187.30,187.29,187.27,187.23,187.22,187.03,187.02,187.02
2/10/2017,202.54,211.91,224.24,231.61,216.40,216.03,222.59,219.97,215.21,203.00,209.71,207.78,203.92,190.73,190.59,188.49,188.31,186.75,185.16,185.04,183.91,183.68,183.62,183.48,183.25,182.95,182.78,181.98,181.79,181.49
2/11/2017,218.34,222.62,234.07,246.04,217.09,219.98,210.62,207.96,200.50,190.31,201.73,200.42,197.61,188.38,188.48,186.89,187.00,185.80,184.82,184.88,184.09,184.24,184.28,184.38,184.52,184.69,184.81,184.47,184.55,184.74
2/12/2017,229.57,235.59,236.23,236.89,199.61,197.71,189.71,191.10,186.30,180.56,198.27,196.81,195.01,189.44,189.41,188.54,188.54,187.88,187.31,187.33,186.89,186.96,186.98,187.03,187.09,187.17,187.24,186.78,186.80,186.89
2/13/2017,231.05,226.17,217.91,217.20,186.87,184.57,184.86,185.49,182.13,177.90,193.47,191.68,190.14,185.43,185.24,184.40,184.21,183.52,182.75,182.65,182.19,181.90,181.82,181.64,181.37,180.95,180.69,180.07,179.90,179.57
2/14/2017,216.52,211.39,202.61,201.33,179.32,176.45,174.62,173.28,169.44,166.68,176.43,173.44,172.39,169.55,169.08,168.56,168.10,167.57,166.75,166.51,165.98,165.50,165.29,164.88,164.23,163.24,162.59,161.59,161.00,160.38
2/15/2017,204.04,197.95,182.09,180.11,161.18,158.00,154.99,154.02,151.99,150.50,157.01,155.61,155.09,153.74,153.49,153.28,153.03,152.81,152.41,152.28,152.04,151.77,151.65,151.43,151.06,150.50,150.14,149.44,149.11,148.77
2/16/2017,187.48,181.67,163.68,163.17,148.65,146.79,145.21,145.01,144.44,143.58,150.53,150.93,150.90,150.55,150.63,150.70,150.79,150.87,151.01,151.05,151.14,151.23,151.28,151.36,151.49,151.67,151.80,151.52,151.58,151.75
2/17/2017,173.06,169.10,155.50,156.29,146.69,146.97,147.78,148.10,147.15,145.70,153.03,152.88,152.74,151.81,151.78,151.74,151.72,151.68,151.63,151.62,151.58,151.55,151.54,151.51,151.47,151.40,151.36,151.15,151.12,151.08
2/18/2017,165.77,166.83,155.89,156.91,148.13,147.98,147.77,147.67,146.64,145.33,151.61,151.36,151.19,150.24,150.20,150.16,150.11,150.07,149.99,149.97,149.92,149.88,149.85,149.82,149.75,149.65,149.58,149.28,149.21,149.15
2/19/2017,169.07,170.49,154.19,155.32,148.09,148.05,148.12,148.23,147.14,145.46,150.43,150.29,150.02,148.78,148.76,148.72,148.70,148.67,148.63,148.61,148.58,148.56,148.55,148.53,148.49,148.43,148.40,148.15,148.11,148.08
2/20/2017,168.60,169.25,160.92,165.48,152.90,154.03,156.01,157.41,156.26,152.73,155.93,156.58,155.72,152.25,152.39,151.96,152.09,151.79,151.60,151.66,151.48,151.59,151.64,151.74,151.89,152.11,152.27,152.39,152.52,152.67
2/21/2017,175.48,181.67,183.60,189.56,165.35,166.16,167.10,167.65,164.47,159.81,160.92,160.54,159.30,154.96,154.97,154.39,154.39,153.95,153.55,153.56,153.25,153.26,153.26,153.27,153.27,153.27,153.28,153.03,153.02,153.02
2/22/2017,191.42,193.60,184.65,186.51,167.21,166.62,165.69,165.32,161.93,157.90,161.42,161.12,159.98,156.12,156.16,155.63,155.67,155.28,154.95,154.97,154.72,154.76,154.78,154.82,154.88,154.96,155.03,154.79,154.83,154.89
2/23/2017,196.11,197.96,181.40,182.68,164.14,163.80,163.94,163.93,161.29,157.83,164.59,164.80,163.81,160.29,160.42,159.96,160.09,159.77,159.58,159.65,159.48,159.61,159.67,159.79,159.96,160.23,160.43,160.31,160.46,160.62
2/24/2017,197.78,198.50,180.02,182.15,166.09,166.22,166.70,166.68,164.24,161.04,169.07,168.98,167.99,164.63,164.69,164.19,164.25,163.89,163.60,163.64,163.41,163.47,163.51,163.56,163.65,163.79,163.88,163.67,163.74,163.82
2/25/2017,195.96,196.67,178.09,178.81,164.30,163.57,162.64,161.79,159.90,158.41,167.10,166.61,166.29,165.21,165.20,165.12,165.12,165.07,165.03,165.04,165.01,165.03,165.04,165.06,165.09,165.12,165.16,164.91,164.92,164.95
