Date,OM01,OM02,OM03,OM04,OM05,OM06,OM07,OM08,OM09,OM10,OM11,OM12,OM13,OM14,OM15,OM16,OM17,OM18,OM19,OM20,OM21,OM22,OM23,OM24,OM25,OM26,OM27,OM28,OM29,OM30,OM31,OM32,OM33,OM34,OM35,OM36,OM37,OM38,OM39,OM40,OM41,OM42,OM43,OM44,OM45,OM46,OM47,OM48,OM49,OM50,OM51,OM52,OM53,OM54,OM55,OM56,OM57,OM58,OM59,OM60,OM61,OM62,OM63,OM64,OM65,OM66,OM67,OM68,OM69,OM70,OM71,OM72
8/19/2015,609.98,658.48,696.80,736.98,741.82,739.59,739.17,735.72,730.23,720.48,713.78,707.92,704.20,701.69,700.76,696.78,696.89,697.07,697.03,696.17,694.20,693.50,690.21,688.82,681.80,674.06,670.73,667.68,634.99,646.39,649.68,649.42,637.89,623.64,618.59,616.00,609.48,604.76,600.79,596.26,594.31,595.59,596.31,597.01,597.99,598.71,599.57,600.76,601.59,602.60,603.56,604.86,608.31,612.06,612.41,617.22,622.88,598.52,600.81,647.96,598.96,671.74,588.75,583.59,553.82,513.32,498.64,514.74,535.57,535.54,533.44,531.49
8/20/2015,608.56,658.35,697.74,737.73,742.09,738.88,738.15,734.04,728.24,718.24,711.89,705.78,702.03,699.98,699.51,695.00,695.22,695.79,695.82,695.37,693.86,693.24,690.38,689.22,682.81,674.75,671.87,668.63,636.76,647.29,651.58,651.89,639.51,625.24,618.45,615.29,608.77,604.19,600.32,595.83,593.81,595.04,595.79,596.50,597.51,598.24,599.11,600.35,601.18,602.21,603.14,604.27,607.11,609.51,611.32,616.94,621.92,598.09,600.09,644.25,597.56,667.40,588.39,583.29,552.27,512.72,498.40,514.85,535.67,535.71,533.74,531.91
8/21/2015,601.07,652.05,693.97,737.98,742.50,738.85,738.03,734.46,729.12,718.63,712.25,705.41,701.10,698.13,697.63,692.21,692.47,693.52,693.74,694.28,693.96,693.63,691.78,690.84,684.32,672.98,672.07,669.76,631.56,643.65,650.22,652.01,640.54,625.56,618.94,615.99,609.61,604.91,600.77,595.54,592.97,594.15,594.88,595.59,596.58,597.27,598.12,599.37,600.18,601.12,601.88,602.58,604.01,605.18,606.76,611.60,615.89,597.22,598.92,636.84,595.34,661.28,587.09,581.22,545.73,508.03,495.10,512.77,535.50,535.78,534.08,532.32
8/22/2015,597.64,649.79,690.88,736.49,741.53,738.39,737.79,734.28,729.02,718.55,711.71,705.16,700.59,697.53,696.63,691.13,691.33,692.01,692.18,692.55,692.40,692.17,690.80,689.98,683.34,671.40,670.71,668.17,627.62,639.40,645.88,649.46,639.19,625.20,618.18,615.48,609.03,604.26,599.97,594.60,591.99,593.26,593.99,594.67,595.63,596.29,597.15,598.39,599.15,600.07,600.78,601.34,602.26,602.92,603.84,606.88,610.21,596.27,598.08,636.25,594.78,663.57,585.81,579.43,542.06,505.00,492.65,511.51,535.45,535.83,534.30,532.70
8/23/2015,593.51,643.70,683.99,732.39,738.21,736.96,736.71,733.36,728.26,718.13,711.19,705.01,700.78,697.76,696.61,691.25,691.39,691.79,691.88,691.89,691.42,691.15,689.62,688.77,681.68,669.59,669.11,666.11,618.98,632.83,639.65,644.91,636.05,622.23,615.70,613.48,607.22,602.53,598.35,593.13,590.74,592.16,592.95,593.71,594.72,595.39,596.22,597.43,598.17,599.10,599.77,600.27,601.05,601.51,602.12,604.07,606.90,595.36,597.16,637.11,595.03,667.59,584.44,578.06,539.18,502.67,490.75,510.41,534.91,535.76,534.48,533.04
8/24/2015,588.87,635.01,672.82,724.38,732.24,733.89,734.19,731.44,726.90,717.26,710.36,704.50,700.67,697.81,696.66,691.54,691.69,692.06,692.10,691.92,691.12,690.74,688.84,687.81,680.50,668.66,667.47,664.31,607.56,623.43,632.12,638.72,631.40,618.40,612.28,610.56,604.71,600.29,596.41,591.52,589.32,590.91,591.79,592.64,593.78,594.49,595.36,596.56,597.32,598.24,598.90,599.40,600.11,600.53,600.99,602.56,605.32,594.46,596.53,638.59,596.00,667.87,582.98,576.79,538.55,501.38,490.24,509.23,534.22,535.42,534.57,533.33
8/25/2015,583.16,623.16,656.66,711.29,721.87,727.88,729.30,730.13,727.46,719.40,713.02,706.50,703.15,699.29,697.71,691.12,691.10,691.42,691.53,691.92,691.89,691.74,690.54,689.70,682.41,665.26,665.39,663.88,593.72,609.54,621.45,628.64,623.99,612.42,607.57,607.62,603.66,599.53,595.49,589.75,586.95,588.67,589.67,590.66,592.05,592.84,593.77,594.98,595.59,596.52,597.27,597.76,598.39,598.76,599.28,600.37,601.69,592.97,594.92,623.29,591.11,656.54,579.48,572.36,529.41,496.50,487.20,507.80,533.27,534.95,534.58,533.61
8/26/2015,587.74,620.71,647.58,698.78,710.32,719.49,721.47,723.52,722.01,715.89,710.75,704.87,701.65,698.74,697.53,691.88,691.88,691.92,691.96,691.76,690.98,690.63,688.80,687.91,681.20,668.87,666.86,663.13,586.64,600.06,611.79,618.21,614.17,605.14,601.00,601.80,598.39,594.91,591.52,586.56,584.06,585.99,587.15,588.35,590.01,590.90,591.88,593.12,593.91,595.00,595.82,596.34,597.02,597.64,597.97,598.99,599.98,591.12,594.13,636.58,594.58,661.29,576.55,569.94,531.74,496.98,487.24,506.93,531.93,534.12,534.43,533.83
8/27/2015,586.39,617.29,642.04,692.23,703.02,711.35,713.27,716.42,715.90,711.66,707.71,702.31,700.11,697.99,697.30,691.20,691.28,691.65,691.74,691.84,691.32,691.04,689.39,688.52,682.04,668.87,667.08,663.23,584.61,597.82,608.07,612.29,607.05,598.55,594.73,595.97,593.23,590.26,587.31,582.90,580.62,582.76,584.02,585.37,587.27,588.29,589.38,590.72,591.52,592.65,593.51,594.09,594.91,595.62,596.02,597.23,598.08,588.67,592.11,636.68,590.40,658.16,572.92,566.42,529.24,495.09,485.10,506.10,531.07,533.33,534.10,533.96
8/28/2015,580.54,610.88,630.18,684.67,695.55,703.34,705.16,709.08,709.69,707.61,704.27,698.45,698.07,696.77,696.00,687.81,687.88,688.43,688.57,689.40,690.24,690.43,690.76,690.60,686.14,665.16,666.72,665.76,579.20,592.60,605.53,607.70,601.96,592.12,588.71,590.81,589.62,586.87,583.66,578.36,575.31,577.65,579.11,580.62,582.93,584.13,585.36,586.91,587.58,588.76,589.74,590.43,591.18,591.57,592.28,593.74,594.61,584.75,587.80,614.70,579.84,637.70,566.43,558.50,516.09,486.16,478.06,502.36,529.32,532.37,533.66,533.97
8/29/2015,586.10,613.96,631.28,682.05,689.88,694.85,696.30,699.97,700.77,699.28,696.84,691.82,692.16,691.50,691.12,683.33,683.51,684.44,684.66,685.59,686.31,686.41,686.44,686.08,680.48,661.69,664.10,663.20,580.08,590.71,600.25,600.89,595.22,585.60,581.94,584.11,583.00,580.31,577.07,571.38,567.95,570.62,572.43,574.22,576.91,578.32,579.69,581.40,582.24,583.60,584.62,585.35,586.22,586.67,587.47,589.02,590.29,579.05,582.78,612.55,573.32,631.26,557.41,548.98,505.26,475.27,467.87,494.68,524.85,530.25,533.01,533.86
8/30/2015,576.34,609.66,630.83,682.75,690.26,692.44,693.02,694.66,694.69,692.08,689.91,683.86,683.50,684.06,685.33,676.60,676.46,677.46,677.71,679.10,680.17,680.64,681.47,681.54,678.48,658.22,658.76,657.84,579.49,593.49,604.80,602.50,592.58,580.57,575.94,578.17,577.42,574.49,570.78,563.95,559.92,562.89,564.88,566.91,570.01,571.59,573.13,575.15,576.09,577.44,578.55,579.42,580.37,580.87,581.72,583.54,584.91,572.44,576.47,596.93,565.24,619.46,548.42,538.84,492.29,463.94,457.90,487.03,519.98,526.75,531.77,533.61
8/31/2015,571.29,605.04,624.01,678.33,687.11,689.79,690.20,690.88,690.41,686.58,683.93,677.10,676.06,675.57,677.42,668.51,668.11,668.73,668.98,670.31,671.35,671.82,672.60,672.70,670.51,650.81,651.36,650.76,573.63,587.92,601.08,600.86,590.35,576.11,570.54,572.71,571.95,568.63,564.26,555.75,550.41,553.30,555.27,557.33,560.72,562.41,564.08,566.36,567.47,568.99,570.21,571.25,572.38,572.94,573.92,575.97,577.40,563.34,567.99,588.78,555.63,608.64,537.70,527.58,479.90,455.63,451.40,479.42,514.57,522.60,529.70,533.05
9/1/2015,580.72,610.35,628.97,681.98,689.53,690.04,689.71,688.91,687.36,682.47,679.38,672.18,670.34,669.32,671.59,662.86,662.47,663.04,663.30,664.64,665.63,665.91,666.39,666.42,663.13,643.83,644.06,642.90,576.65,588.41,599.11,598.01,586.26,571.24,565.36,567.36,565.75,561.74,556.86,547.84,542.25,544.84,546.55,548.39,551.31,552.96,554.63,556.95,558.26,559.87,561.27,562.41,563.63,564.21,565.24,567.47,568.99,553.78,558.64,584.66,546.82,606.40,529.86,520.22,477.40,454.95,449.99,476.76,511.80,518.70,527.11,532.11
9/2/2015,592.56,621.88,644.32,692.49,698.06,694.58,693.34,689.82,686.10,679.55,675.16,667.54,665.00,663.81,665.96,657.72,657.52,658.54,658.82,660.52,661.94,662.16,662.63,662.55,657.88,639.24,639.73,637.50,589.38,599.45,605.87,601.06,585.50,570.01,562.39,563.44,559.80,555.08,550.02,541.75,536.93,539.04,540.49,542.01,544.38,545.82,547.34,549.44,550.70,552.36,553.77,554.81,556.01,556.64,557.73,560.01,561.46,546.31,550.86,586.83,540.62,604.39,526.11,517.54,478.75,455.32,448.47,476.88,510.15,516.24,524.78,530.78
9/3/2015,601.11,635.26,658.12,704.36,707.65,700.78,698.88,693.29,688.04,679.40,673.77,665.36,661.99,660.53,662.05,653.53,653.31,654.48,654.83,656.64,658.07,658.26,658.59,658.38,653.24,635.36,634.98,632.31,602.64,611.90,614.95,608.44,590.10,570.21,562.79,561.79,556.56,551.14,545.82,537.96,533.63,535.44,536.64,537.92,539.88,541.10,542.50,544.35,545.51,547.09,548.37,549.28,550.36,550.96,551.97,554.05,555.37,541.38,545.06,582.71,536.86,605.38,524.16,516.41,480.03,454.62,447.17,474.98,508.58,514.25,522.71,529.27
9/4/2015,605.02,644.10,669.16,716.10,718.70,708.61,706.04,698.91,692.98,682.13,675.47,666.38,662.06,659.33,660.78,651.73,651.21,651.85,652.11,653.70,654.92,655.06,655.19,654.92,649.67,629.97,629.69,626.92,610.96,620.77,622.53,614.86,595.67,574.27,565.02,562.67,556.15,550.04,544.27,535.89,531.23,532.77,533.76,534.80,536.38,537.38,538.60,540.30,541.36,542.70,543.84,544.63,545.50,546.03,546.93,548.77,549.94,537.57,540.61,572.33,533.97,604.15,522.32,514.56,477.87,452.67,444.87,473.59,507.08,512.54,520.96,527.74
9/5/2015,606.48,648.52,678.99,725.20,727.67,716.45,713.48,705.01,698.19,685.78,677.67,668.84,663.84,660.37,661.16,651.73,651.07,651.45,651.71,652.93,653.67,653.70,653.37,652.98,647.13,627.37,627.10,624.10,614.51,625.82,627.20,619.20,599.18,576.45,566.44,563.32,555.54,548.94,542.69,534.24,529.87,531.19,531.90,532.69,533.86,534.65,535.73,537.22,538.15,539.31,540.33,540.99,541.76,542.23,542.98,544.43,545.40,534.75,537.41,574.89,532.41,608.92,521.76,514.07,475.98,451.64,443.89,473.13,506.59,511.30,519.53,526.18
9/6/2015,602.40,641.59,670.77,725.46,729.96,723.32,721.23,715.54,710.64,699.02,689.75,678.92,673.78,668.31,665.74,654.87,654.58,654.10,654.07,654.09,654.09,654.02,653.80,653.60,648.86,626.11,626.41,624.23,606.99,620.36,626.59,619.75,601.33,575.94,565.50,564.13,558.63,552.25,545.37,534.60,528.39,529.67,530.21,530.77,531.67,532.23,533.08,534.51,535.11,535.81,536.67,537.21,537.75,538.10,538.71,539.98,540.78,532.32,534.02,554.29,530.34,582.12,518.44,509.21,468.81,448.61,443.55,470.47,504.05,509.99,518.00,524.78
9/7/2015,614.44,647.07,672.73,725.09,729.93,725.19,723.96,719.02,713.76,702.50,693.86,684.10,678.83,673.47,670.94,661.24,660.83,659.99,659.93,659.44,658.78,658.51,657.11,656.42,648.45,627.20,628.42,624.78,606.24,616.35,621.41,616.92,599.20,573.23,564.84,562.82,555.51,548.71,542.17,532.66,527.46,528.58,529.08,529.60,530.36,530.92,531.72,532.88,533.34,534.17,535.03,535.44,535.86,536.20,536.61,537.32,537.89,530.83,532.76,578.25,531.53,616.32,518.34,510.10,474.96,452.79,445.42,468.41,500.26,507.15,516.27,523.23
9/8/2015,623.72,654.74,677.53,728.85,733.79,728.86,727.25,721.87,716.63,705.84,697.57,687.22,682.03,677.27,675.06,665.27,664.95,664.30,664.28,664.10,663.83,663.61,662.34,661.66,654.11,630.56,631.40,627.75,611.59,620.73,625.23,617.36,598.13,572.83,564.04,561.87,554.62,547.89,541.34,531.86,526.58,527.72,528.21,528.69,529.39,529.91,530.66,531.80,532.26,533.08,533.83,534.13,534.44,534.74,535.11,535.72,536.22,529.77,531.43,579.28,529.32,616.31,517.62,509.69,475.16,451.23,442.61,466.56,497.78,504.40,514.20,521.60
9/9/2015,635.86,663.66,683.41,734.36,739.90,733.91,731.91,725.77,720.01,708.67,700.68,689.88,684.07,679.35,677.32,667.44,667.10,666.47,666.46,666.36,666.12,665.91,664.62,663.81,655.53,633.86,633.86,628.86,619.40,628.36,631.82,622.13,600.77,573.57,564.81,562.26,554.65,547.59,540.88,531.10,525.70,526.83,527.29,527.75,528.45,528.95,529.69,530.75,531.12,531.91,532.64,532.88,533.19,533.47,533.77,534.28,534.73,528.80,530.58,582.79,529.16,622.20,516.51,508.60,473.56,446.88,437.27,462.72,495.17,501.90,511.88,519.83
9/10/2015,641.07,673.08,694.51,745.04,748.98,740.29,737.75,730.50,723.60,711.36,702.32,690.94,685.11,680.62,678.86,668.33,667.98,667.59,667.61,668.01,668.28,668.18,667.17,666.41,658.64,634.78,634.56,630.42,632.76,641.12,641.46,629.65,605.89,577.75,568.71,564.86,556.02,548.06,540.86,530.64,525.15,526.28,526.73,527.17,527.78,528.24,528.97,530.07,530.56,531.41,532.03,532.27,532.54,532.77,533.03,533.39,533.70,528.06,529.63,578.66,527.35,616.94,515.85,507.86,471.82,442.93,432.39,458.81,491.97,499.28,509.63,517.93
9/11/2015,640.69,677.76,703.44,755.00,758.31,748.25,745.27,735.99,728.40,714.79,704.97,692.67,686.27,680.84,678.66,668.62,668.35,667.96,667.98,668.16,668.06,667.85,666.36,665.53,657.45,636.74,634.89,629.59,642.30,651.75,652.66,639.51,612.99,582.65,572.33,568.21,557.96,549.50,541.78,531.04,525.17,526.00,526.38,526.72,527.24,527.67,528.31,529.28,529.75,530.52,531.12,531.41,531.76,531.99,532.23,532.63,533.02,527.48,529.02,581.92,528.37,619.02,516.05,507.90,470.06,437.94,427.52,454.78,488.81,496.48,507.51,515.97
9/12/2015,642.10,683.54,712.15,764.33,767.40,756.90,753.71,744.16,735.71,721.14,710.69,697.48,690.01,683.83,681.04,670.45,669.94,668.97,668.91,668.94,668.99,668.88,667.81,667.10,659.24,635.58,635.57,630.86,649.04,660.01,662.27,649.16,621.29,589.35,578.21,573.19,562.13,552.76,544.24,532.38,525.79,526.39,526.56,526.70,526.94,527.24,527.74,528.56,528.93,529.56,530.09,530.36,530.66,530.88,531.17,531.66,532.11,527.04,528.12,577.84,527.10,621.10,516.28,507.58,464.97,432.46,423.33,450.09,484.13,493.03,505.14,514.03
9/13/2015,643.14,686.84,717.86,773.69,777.87,767.47,763.91,753.17,744.11,728.52,717.33,702.92,694.69,687.73,684.47,673.43,672.84,671.39,671.21,670.81,670.66,670.50,669.20,668.45,660.41,636.67,636.28,631.25,655.00,667.73,671.95,658.47,629.50,597.13,584.09,579.05,567.30,557.16,547.69,534.15,526.65,527.15,527.26,527.24,527.23,527.36,527.71,528.36,528.61,529.08,529.48,529.66,529.84,529.99,530.19,530.56,530.98,527.09,527.80,574.35,527.62,622.13,516.28,506.77,460.79,427.45,418.32,445.05,479.57,488.94,502.30,511.94
9/14/2015,657.93,700.55,730.56,784.96,787.68,777.08,773.44,761.85,751.62,734.42,721.70,706.57,698.01,690.66,686.19,676.44,675.92,674.47,674.25,673.51,672.52,672.10,669.39,668.10,657.84,637.10,634.10,628.45,666.73,678.34,680.57,666.66,637.48,604.66,591.25,585.29,571.68,560.28,550.07,535.75,528.09,528.39,528.36,528.22,528.01,528.07,528.33,528.81,529.04,529.44,529.72,529.79,529.86,529.97,530.01,530.17,530.89,527.70,528.10,580.19,529.02,627.31,517.87,508.13,463.37,425.55,415.71,440.38,475.01,484.77,499.07,509.74
9/15/2015,662.02,715.08,751.70,800.18,801.30,786.48,782.06,769.39,758.11,738.41,724.82,709.70,700.45,692.48,688.41,678.05,677.50,676.25,676.06,675.75,675.21,674.88,672.55,671.40,661.49,638.81,635.76,630.30,686.08,697.63,693.61,674.60,642.32,607.45,595.58,589.00,574.54,562.84,552.06,537.59,529.92,530.08,529.90,529.58,529.13,529.06,529.21,529.59,529.80,530.05,530.23,530.25,530.25,530.38,530.36,530.34,530.95,528.66,528.69,575.41,530.48,628.76,519.62,509.42,457.82,420.19,411.09,437.97,471.95,481.21,496.48,507.50
9/16/2015,653.45,712.90,755.86,806.62,809.02,794.50,790.06,776.85,764.57,743.43,728.83,712.81,702.67,693.89,689.65,678.51,677.98,676.85,676.74,676.71,676.47,676.17,673.97,672.76,662.59,637.61,635.91,631.21,688.76,702.57,701.59,683.63,649.82,611.51,599.94,592.38,577.18,565.26,554.28,539.48,531.67,531.79,531.56,531.17,530.58,530.40,530.49,530.79,530.97,531.12,531.21,531.15,531.07,531.09,531.03,530.82,531.12,529.96,529.65,573.38,531.91,628.78,521.31,511.04,456.68,420.43,412.57,436.82,469.74,478.63,493.99,505.21
9/17/2015,644.78,707.62,755.04,808.80,812.37,799.65,795.70,782.87,770.02,747.87,732.63,716.39,705.45,695.81,691.18,680.19,679.64,678.50,678.39,678.15,677.47,677.00,674.33,672.95,662.31,639.56,637.00,631.39,684.37,700.28,701.19,687.30,654.97,618.42,603.91,595.86,579.70,567.47,556.31,541.68,533.94,533.79,533.41,532.90,532.18,531.96,532.02,532.28,532.40,532.49,532.51,532.40,532.26,532.26,532.09,531.66,531.84,531.47,531.08,584.38,533.75,635.83,524.36,514.46,461.26,426.50,419.56,439.04,468.24,476.21,491.48,502.90
9/18/2015,631.39,695.06,744.85,807.11,813.08,803.58,800.62,790.14,778.97,757.06,742.15,725.52,713.66,702.72,697.67,685.16,684.41,682.56,682.32,681.57,680.75,680.33,678.07,676.84,667.19,641.67,640.85,635.94,670.50,688.97,694.79,686.55,658.20,622.88,606.96,599.60,584.37,572.29,561.02,545.71,537.02,536.62,536.01,535.30,534.26,533.86,533.83,534.10,534.14,534.16,534.13,533.97,533.80,533.74,533.53,532.92,532.85,533.32,532.64,583.11,536.29,636.21,526.96,516.91,464.76,433.70,427.53,442.67,468.40,474.63,488.77,500.51
9/19/2015,621.21,682.74,731.55,801.18,810.00,804.86,803.24,796.10,787.03,767.32,752.75,735.99,724.56,712.68,706.39,693.62,692.66,689.94,689.51,688.05,686.69,686.17,683.65,682.47,672.70,644.27,644.13,639.26,654.99,674.41,682.04,679.27,656.40,622.23,608.05,601.99,588.08,576.66,565.55,549.91,540.62,540.14,539.36,538.47,537.10,536.50,536.31,536.41,536.35,536.26,536.16,535.96,535.72,535.64,535.37,534.58,534.30,535.85,534.61,586.21,539.74,637.92,530.03,519.46,469.40,440.74,434.24,447.54,469.70,473.91,486.43,498.07
9/20/2015,615.87,677.83,725.44,794.15,803.99,802.34,801.98,797.67,789.66,771.32,757.49,742.05,730.99,719.00,712.77,701.40,700.41,697.86,697.43,695.72,693.76,693.01,689.39,687.70,675.43,649.19,647.52,641.45,643.95,662.83,669.63,668.79,649.30,621.02,605.88,600.46,587.40,576.58,566.20,551.91,543.64,543.33,542.59,541.66,540.20,539.54,539.28,539.33,539.16,538.88,538.57,538.25,537.96,537.79,537.39,536.44,536.85,538.74,537.21,590.87,543.44,653.84,533.76,523.47,477.38,445.95,437.62,450.82,471.74,474.21,484.55,495.57
9/21/2015,617.97,671.25,712.28,780.43,792.88,796.07,796.73,793.21,786.46,770.06,756.58,742.02,732.82,722.60,716.20,705.36,704.58,702.10,701.70,699.74,697.24,696.30,692.15,690.69,679.45,655.38,650.84,644.80,633.52,650.45,661.31,660.99,642.68,617.33,600.79,596.46,584.17,574.59,565.70,552.89,545.57,545.51,545.00,544.27,543.09,542.53,542.25,542.19,542.08,541.76,541.46,541.05,540.53,540.52,539.85,539.03,540.91,541.65,540.18,594.90,551.20,657.42,536.35,527.05,483.78,448.80,438.80,452.78,473.61,475.13,483.34,493.45
9/22/2015,623.51,674.23,712.61,772.93,782.11,786.64,788.53,789.53,784.69,770.27,758.25,746.31,736.81,726.32,720.49,711.79,710.99,708.71,708.29,706.28,703.75,702.84,698.64,696.44,684.23,661.51,658.67,650.96,631.25,645.26,650.97,650.50,633.09,607.52,596.92,592.89,581.91,572.75,564.09,552.69,546.83,547.21,546.96,546.52,545.77,545.42,545.26,545.16,544.88,544.58,544.36,544.06,543.63,543.43,542.96,542.01,543.39,544.65,543.32,602.14,550.76,670.60,537.62,527.80,481.65,444.76,434.45,452.47,474.25,475.95,482.61,491.43
9/23/2015,632.10,681.34,718.12,770.34,778.36,781.83,782.85,780.55,774.70,759.76,748.78,738.28,729.80,721.68,717.41,710.89,710.54,708.96,708.60,706.47,703.29,702.14,696.82,694.04,681.04,662.93,656.48,649.58,637.96,648.93,651.73,648.34,627.97,602.92,593.35,587.86,575.91,567.33,559.94,550.87,546.69,547.67,547.73,547.65,547.34,547.21,547.23,547.35,547.27,547.01,546.68,546.25,546.25,547.72,546.50,546.79,550.99,546.47,546.41,617.35,560.22,678.46,538.87,530.78,488.64,445.90,433.41,452.15,474.26,476.41,482.47,489.77
9/24/2015,623.61,674.89,708.48,761.84,772.11,776.88,777.46,774.17,767.53,753.05,742.53,731.84,724.41,717.85,714.49,707.42,707.26,706.70,706.56,705.39,702.87,701.89,696.87,694.40,682.14,663.95,658.36,651.76,633.91,646.68,653.43,649.79,628.52,602.34,593.69,587.45,575.33,566.67,559.52,550.83,546.76,547.66,547.88,548.09,548.26,548.38,548.63,549.00,549.08,549.08,548.92,548.59,548.56,549.69,549.04,549.98,554.04,547.84,548.09,619.68,558.45,674.59,539.96,533.00,490.41,446.56,435.41,452.35,473.91,476.49,482.07,488.29
9/25/2015,613.55,663.20,696.22,751.82,764.55,771.30,771.96,768.99,762.52,749.04,738.57,727.35,720.73,714.94,711.62,704.00,703.94,703.95,703.93,703.44,701.59,700.77,696.50,694.24,682.89,665.66,660.21,653.69,626.74,642.17,651.84,649.80,629.55,603.97,596.16,590.26,578.15,569.23,561.59,552.18,547.54,548.04,548.16,548.34,548.63,548.91,549.35,549.96,550.24,550.56,550.63,550.49,550.61,551.61,551.12,552.07,555.58,548.55,549.52,618.95,555.68,664.17,541.09,534.54,491.62,449.14,438.94,453.81,473.92,476.38,481.51,487.00
9/26/2015,606.82,655.78,687.26,744.23,756.95,765.34,766.28,763.77,757.68,745.21,734.67,723.45,717.33,711.87,708.77,701.10,701.11,701.36,701.38,701.18,699.73,699.04,695.23,693.02,682.62,666.26,661.14,654.84,622.85,637.77,648.69,648.12,629.19,605.62,598.39,593.01,581.13,572.06,564.18,554.28,549.13,549.21,549.09,549.03,549.06,549.30,549.75,550.44,550.85,551.35,551.62,551.67,551.95,552.94,552.63,553.68,557.00,548.94,549.55,613.93,553.95,657.25,542.86,536.08,493.70,451.45,441.29,455.68,474.23,476.35,480.89,485.74
9/27/2015,602.31,650.47,680.49,737.40,749.55,759.28,760.46,758.68,752.74,740.95,730.52,719.54,713.68,708.41,705.60,698.00,698.02,698.34,698.38,698.39,697.19,696.63,693.08,690.96,681.04,665.08,660.25,654.50,619.78,634.46,646.71,645.94,628.51,607.47,599.61,594.91,583.61,574.71,566.77,556.47,550.98,550.83,550.57,550.27,549.95,550.02,550.29,550.85,551.20,551.70,552.02,552.19,552.57,553.43,553.38,554.77,558.60,549.60,549.75,608.88,554.16,654.02,544.62,537.64,496.09,452.26,441.51,456.15,474.27,476.36,480.26,484.63
9/28/2015,602.27,651.13,681.31,734.80,746.25,754.50,755.37,752.24,745.74,733.40,723.15,713.12,707.92,703.33,700.86,694.37,694.48,695.02,695.06,694.77,692.99,692.31,688.20,685.63,675.55,660.88,656.54,651.58,622.07,635.92,647.25,646.07,628.46,607.34,600.31,595.18,583.72,574.87,567.19,557.49,552.55,552.38,552.06,551.68,551.19,551.15,551.31,551.68,551.91,552.20,552.38,552.58,553.69,556.20,555.70,558.92,565.40,550.65,550.51,611.42,556.25,655.95,546.79,540.18,501.08,455.12,442.76,456.79,474.39,476.23,479.85,483.67
9/29/2015,600.64,649.36,679.74,731.38,742.50,750.08,750.60,746.31,739.60,726.98,716.95,707.55,702.66,698.66,696.79,690.38,690.56,691.28,691.33,691.09,689.35,688.65,684.69,682.19,672.60,658.52,654.42,649.77,621.72,635.40,646.92,646.67,629.04,608.13,600.61,595.30,583.90,575.26,567.97,558.71,554.02,553.82,553.47,553.07,552.53,552.42,552.49,552.73,552.85,552.96,553.01,553.19,554.48,556.82,557.02,561.65,568.26,551.91,551.54,608.88,557.99,652.90,548.62,542.41,502.54,456.61,444.20,457.90,474.66,476.29,479.45,482.81
